1.9648600	-0.0172085	4.3245635
2.0249465	0.0101659	4.3247271
1.9826836	0.0351507	4.3342037
1.9404559	-0.0009884	4.2906771
1.8961053	-0.0054445	4.2859349
1.8643553	0.0431980	4.2848310
1.8311338	0.0573563	4.2806692
1.8595835	0.0547498	4.2861032
1.8774086	0.0804483	4.2984467
1.8692506	0.1149112	4.3007021
1.8458803	0.1161380	4.3012834
1.8178191	0.0889718	4.2923765
1.7813977	0.0657141	4.2818613
1.7686085	0.0530913	4.2680349
1.7711219	0.0451429	4.2653637
1.7541088	0.0627553	4.2597022
1.7345611	0.0616552	4.2543635
1.7310959	0.0193790	4.2512269
1.7387328	-0.0310719	4.2422094
1.7598911	-0.1099627	4.2308106
1.7569638	-0.2439063	4.2013211
1.7416372	-0.2370488	4.1972904
1.7162305	-0.1313159	4.2075090
1.7127904	-0.0693023	4.2139783
1.7442646	-0.0176911	4.2349873
1.7902907	-0.0343375	4.2446585
1.8328296	-0.0669079	4.2472119
1.8347538	-0.0703313	4.2520747
1.7831955	-0.0707874	4.2465892
1.7389312	-0.0796157	4.2358208
1.7175045	-0.0898318	4.2223463
1.7073268	-0.0840173	4.2181768
1.7085200	-0.0666597	4.2171979
1.7125026	-0.0529741	4.2204194
1.7078882	-0.0468062	4.2295604
1.6923545	-0.0414229	4.2263269
1.6679128	-0.0320950	4.2152367
1.6348370	-0.0187217	4.1982231
1.5939224	-0.0132658	4.1890211
1.5497087	-0.0356875	4.1746154
1.4974107	-0.0916241	4.1496806
1.4624677	-0.1280305	4.1349797
1.4838738	-0.1138376	4.1403184
1.5138883	-0.1195806	4.1448116
1.5150050	-0.1508883	4.1468830
1.5020354	-0.1674036	4.1507745
1.4948569	-0.1708705	4.1535664
1.5009161	-0.1795365	4.1494923
1.5240708	-0.1775857	4.1542993
1.5462573	-0.1667139	4.1569099
1.5608610	-0.1473871	4.1623836
1.5588142	-0.1129947	4.1761117
1.5177006	-0.0713931	4.1714239
1.4556470	-0.0543845	4.1498413
1.4203966	-0.1205767	4.1216645
1.4467734	-0.2035328	4.1230583
1.5370323	-0.2008768	4.1503558
1.6153826	-0.1216187	4.1795440
1.6488836	-0.0549827	4.2014823
1.6562498	-0.0208759	4.2088857
1.6512133	0.0110081	4.2099643
1.6447837	0.0397606	4.2198424
1.6433323	0.0405352	4.2291350
1.6412500	0.0233032	4.2299390
1.6425019	0.0112993	4.2225780
1.6525484	0.0074844	4.2232285
1.6636283	-0.0036014	4.2204604
1.6595782	-0.0479131	4.2121410
1.6277448	-0.0978626	4.2041264
1.5907028	-0.1135521	4.1900845
1.5588563	-0.1061059	4.1772490
1.5226482	-0.0514927	4.1623507
1.4879299	0.0537066	4.1737742
1.4592980	0.1274102	4.1972671
1.4455264	0.1396884	4.2000680
1.4472481	0.1036571	4.1871176
1.4466291	0.0523671	4.1641665
1.4461806	0.0004493	4.1447892
1.4538519	-0.0436075	4.1432767
1.4745343	-0.0823855	4.1529093
1.4986594	-0.1294608	4.1616178
1.5055040	-0.1544782	4.1564345
1.5105013	-0.1138548	4.1596198
1.5299982	-0.0965613	4.1626234
1.5655768	-0.1082391	4.1712551
1.6141137	-0.0964512	4.1970425
1.6342513	-0.1150268	4.2021461
1.6314442	-0.1601896	4.1909099
1.6121967	-0.1849028	4.1728325
1.5828526	-0.1956745	4.1659751
1.5719084	-0.1954439	4.1652703
1.5776834	-0.1961945	4.1656389
1.5766868	-0.1978981	4.1667123
1.5570262	-0.1957909	4.1599488
1.5467585	-0.2133994	4.1517968
1.5551233	-0.2599206	4.1559248
1.5885450	-0.2680504	4.1754856
1.6461261	-0.2621096	4.1954551
1.7059610	-0.2731907	4.2039876
1.7501460	-0.2395120	4.2197518
1.7893400	-0.1383912	4.2406974
1.8109093	0.0271595	4.2787018
1.7636523	0.1935613	4.3272285
1.6576362	0.3106956	4.3514981
1.6414817	0.2851124	4.3350434
1.6529980	0.1814175	4.2835283
1.6615117	0.0578451	4.2427397
1.6642648	-0.0294882	4.2245331
1.6492291	-0.0810954	4.2087908
1.6626855	-0.1010395	4.2098513
1.7254634	-0.0865928	4.2280421
1.8293962	-0.0672849	4.2572026
1.8920855	-0.1030235	4.2741637
1.9145528	-0.1475193	4.2800121
1.9630908	-0.1432425	4.2992926
2.0229542	-0.1413171	4.3115263
2.0782214	0.0091287	4.3537564
2.0206781	0.2736857	4.4107604
1.8995781	0.3810384	4.4250417
1.8734553	0.3813179	4.4280105
1.8762163	0.3918101	4.4354630
1.9056589	0.3864061	4.4401584
1.9884724	0.3801889	4.4480252
2.0910293	0.3708441	4.4683833
2.1719825	0.3858127	4.4959464
2.2486663	0.3114228	4.4887681
2.2665051	0.2322404	4.4690609
2.2522096	0.1910943	4.4501581
2.2096495	0.1791117	4.4319973
2.1521279	0.1787756	4.4221053
2.0982521	0.1875659	4.4179873
2.0632116	0.2006952	4.4174399
2.0387404	0.2276585	4.4136419
2.0182940	0.2674925	4.4187832
2.0029169	0.3092264	4.4246082
1.9972503	0.3184987	4.4266419
2.0016242	0.2678519	4.4178157
2.0604396	0.1997828	4.4066978
2.2132406	0.1163931	4.4173822
2.3489494	0.0949396	4.4374657
2.4038210	0.1497787	4.4677925
2.3868926	0.1403931	4.4662490
2.3078957	0.1417332	4.4423780
2.2713920	0.1415705	4.4330215
2.2624176	0.1521118	4.4322162
2.2583657	0.1622655	4.4316850
2.2501820	0.1663087	4.4357691
2.2488367	0.1634834	4.4423652
2.2568764	0.1736007	4.4515090
2.2625542	0.1959524	4.4556918
2.2815701	0.2152269	4.4673610
2.3390771	0.2051260	4.4769435
2.4192322	0.1515382	4.4827318
2.4577139	0.0755113	4.4834614
2.4386491	0.0341803	4.4679708
2.4070206	0.0912742	4.4652877
2.3470260	0.2130465	4.4707084
2.3054468	0.2277013	4.4693952
2.2847102	0.1191424	4.4393663
2.2462732	0.0358682	4.4071522
2.2036648	-0.0007204	4.3876619
2.1800808	-0.0114591	4.3760991
2.1627852	0.0342241	4.3752613
2.1939072	0.0648607	4.3939075
2.2404924	0.1007424	4.4250231
2.2384246	0.1290818	4.4394398
2.2363028	0.1280337	4.4338598
2.2301094	0.1480439	4.4361043
2.2257895	0.1668656	4.4339633
2.2314576	0.2103870	4.4464478
2.2462659	0.1699311	4.4485030
2.2096432	-0.0560289	4.3857312
2.1385484	-0.1572639	4.3375382
2.1095329	-0.0160908	4.3452010
2.1122951	0.0460003	4.3668132
2.0922553	0.0514719	4.3684340
2.0802239	0.0351487	4.3583975
2.0694645	0.0326492	4.3556905
2.0533690	0.0318484	4.3481889
2.0334122	0.0365910	4.3398066
2.0082449	0.0439429	4.3385673
1.9820684	0.0526938	4.3417811
1.9590578	0.0614442	4.3428564
1.9338427	0.0734004	4.3331370
1.9023580	0.0919473	4.3266821
1.8718585	0.1037234	4.3162613
1.8520094	0.0957372	4.3086438
1.8418976	0.0705156	4.3080702
1.8380538	0.0320176	4.2970304
1.8512715	0.0116806	4.2908082
1.8722641	0.0350384	4.2929964
1.8802147	0.0692498	4.3055396
1.8799462	0.0881306	4.3144412
1.8772285	0.0995002	4.3155298
1.8723353	0.1124159	4.3191714
1.8670199	0.1287205	4.3206820
1.8663355	0.1473315	4.3212552
1.8720439	0.1654826	4.3330379
1.8856566	0.1673861	4.3471026
1.9068632	0.1444889	4.3506088
1.9400038	0.1170292	4.3465638
1.9814013	0.1260785	4.3587308
2.0098268	0.1763086	4.3785853
2.0054161	0.2206608	4.3926592
2.0020222	0.2335068	4.4065976
1.9971639	0.2245703	4.4033813
1.9876007	0.1877771	4.3829656
2.0038986	0.1580140	4.3664894
2.0199095	0.1858660	4.3801880
2.0128717	0.2279767	4.3951826
2.0118590	0.2483295	4.4002342
2.0119130	0.2590195	4.4054103
2.0077177	0.2627139	4.4039779
2.0039142	0.2677782	4.4003091
1.9991316	0.2755768	4.4064240
1.9905668	0.2813772	4.4154463
1.9732755	0.2771179	4.4149585
1.9541848	0.2591057	4.3977761
1.9483887	0.2281461	4.3835006
1.9547583	0.1890022	4.3663383
1.9723752	0.1453960	4.3557224
2.0016506	0.1205068	4.3650985
2.0096881	0.1391750	4.3733015
1.9922374	0.1550030	4.3696914
1.9649059	0.1209773	4.3415532
1.9380901	0.0717462	4.3205514
1.9344368	0.0421225	4.3138323
1.9330260	0.0145013	4.3054390
1.9329544	-0.0172962	4.2997289
1.9404902	-0.0505891	4.2923756
1.9615020	-0.0817080	4.2879744
2.0017763	-0.0936002	4.3002048
2.0543034	-0.0369877	4.3339605
2.0991898	0.1075825	4.3861542
2.1051046	0.3055502	4.4445238
2.1520081	0.3457660	4.4740410
