1.4875565	-0.1327508	4.3803911
1.4788066	-0.1648109	4.3478017
1.4263820	-0.1707298	4.3584213
1.4369401	-0.1189541	4.3552837
1.4090096	-0.0635629	4.3567395
1.4052087	-0.0196249	4.3432770
1.3952794	-0.0051017	4.3454165
1.4028164	0.0068470	4.3523531
1.3987757	-0.0000897	4.3522215
1.3881751	-0.0304122	4.3421354
1.3615977	-0.0601059	4.3316884
1.3428035	-0.0743077	4.3158374
1.3337170	-0.0875210	4.3155484
1.3370833	-0.1150368	4.3218884
1.3634015	-0.1506604	4.3366942
1.4614056	-0.1345479	4.3637314
1.5372409	-0.0698019	4.3941417
1.5124400	-0.0779462	4.3831167
1.4657658	-0.1450417	4.3590169
1.4409864	-0.1768319	4.3577704
1.4243034	-0.1840883	4.3544154
1.3925862	-0.1980237	4.3411756
1.3553307	-0.2329908	4.3172398
1.3336739	-0.2735474	4.3058634
1.3062373	-0.3243182	4.2997017
1.2608101	-0.3928220	4.2846951
1.2269541	-0.3841428	4.2737932
1.2544696	-0.2272122	4.2838140
1.3513065	-0.0290761	4.3222294
1.3727702	0.0784391	4.3626094
1.3623129	0.1106633	4.3812428
1.3424533	0.0968985	4.3789783
1.3056004	0.0749855	4.3528600
1.2686892	0.0687435	4.3329864
1.2478334	0.0746276	4.3226538
1.2469951	0.0906972	4.3259816
1.2573890	0.1028915	4.3455472
1.2768159	0.0999250	4.3535109
1.2853102	0.0986702	4.3530517
1.2823077	0.0878068	4.3378367
1.2964089	0.0472648	4.3260722
1.3545321	0.0037487	4.3386655
1.4453711	-0.0023639	4.3700557
1.4874467	-0.0670811	4.3767180
1.5112923	-0.1105597	4.3792739
1.5742076	-0.0659682	4.4027615
1.6176888	-0.0223240	4.4287329
1.6394267	0.0327119	4.4544892
1.6459732	0.0878679	4.4793181
1.6437776	0.1296988	4.4883738
1.6390658	0.1615335	4.4965177
1.6360368	0.1806950	4.5004606
1.6286955	0.1780287	4.4951372
1.6066096	0.1648616	4.4932308
1.5674094	0.1550561	4.4793825
1.5182514	0.1537914	4.4594498
1.4703755	0.1538092	4.4330220
1.4410135	0.1473701	4.4192777
1.4512939	0.1305143	4.4185324
1.4924756	0.1138432	4.4235210
1.5549965	0.1034006	4.4380741
1.6150116	0.1098325	4.4598837
1.6096817	0.1270540	4.4593735
1.5445481	0.1661617	4.4573288
1.4706855	0.2029181	4.4620261
1.4802343	0.1275075	4.4382510
1.5085765	0.0637207	4.4176135
1.5265015	0.0758508	4.4241219
