1.8417920	0.0423771	4.2281790
1.8778125	0.0722845	4.2291403
1.8587538	0.0749141	4.2510433
1.8569031	0.1040821	4.2471285
1.7836205	0.1298754	4.2384896
1.7320284	0.1233690	4.2136564
1.7158364	0.0717831	4.1915798
1.7549606	0.0433785	4.1975346
1.8104517	0.0516675	4.2231960
1.8744724	0.0749909	4.2440333
1.9194501	0.1041624	4.2595000
1.9470855	0.1409946	4.2694268
1.9703689	0.1649569	4.2886395
1.9938423	0.1728419	4.2991266
2.0011090	0.1797882	4.3028669
1.9953664	0.1891399	4.3051500
1.9812789	0.1950291	4.2981577
1.9635172	0.1945980	4.2927070
1.9435383	0.1868049	4.2906485
1.9238593	0.1766055	4.2907109
1.9042606	0.1678752	4.2830172
1.8875558	0.1648322	4.2721548
1.8796172	0.1682402	4.2687707
1.8809924	0.1792296	4.2669406
1.8820108	0.2043504	4.2805166
1.8736514	0.2386944	4.2973189
1.8574615	0.2839154	4.3082585
1.8421593	0.3443222	4.3198323
1.8586739	0.3219773	4.3123269
1.8944334	0.1951541	4.2799811
1.9293566	0.0451918	4.2449293
1.9766040	0.0065992	4.2455792
1.9938797	0.0880637	4.2728424
1.9645205	0.1143071	4.2689266
1.9460257	0.0728754	4.2510791
1.9172452	0.0516485	4.2427506
1.9092516	0.0164719	4.2407932
1.9167308	-0.0059687	4.2369728
1.8982152	0.0255154	4.2335939
1.8387995	0.0997806	4.2350159
1.7622508	0.1609586	4.2289948
1.7293138	0.1731433	4.2289248
1.7382422	0.1420689	4.2275987
1.7844994	0.0940842	4.2230740
1.8401488	0.0598964	4.2216406
1.8205917	0.0295517	4.2032733
1.7519970	0.0047872	4.1794071
1.7649457	0.0143319	4.1846418
1.8724704	-0.0148268	4.2084913
1.9213076	0.0290805	4.2352786
1.8602562	0.1166930	4.2378545
1.8234208	0.1375622	4.2318287
1.7519597	0.1619823	4.2262611
1.6928431	0.1349950	4.2092032
1.7033026	0.0960486	4.1981044
1.7544520	0.1273166	4.2173829
1.8143331	0.1349484	4.2368431
1.8432592	0.1583119	4.2463899
1.8475607	0.2634159	4.2904940
1.8331135	0.3158272	4.3154240
1.7907617	0.3162377	4.3044262
1.7616409	0.2998088	4.2838378
1.7354955	0.2674730	4.2571778
1.7110593	0.2306632	4.2381024
1.7154158	0.2172003	4.2350287
1.7003129	0.2122917	4.2279429
1.7341314	0.1886200	4.2274275
1.8213985	0.1743893	4.2409778
1.8746389	0.1709604	4.2554369
1.8563201	0.1984073	4.2651758
1.8363007	0.2184478	4.2763705
1.8229746	0.2048267	4.2701678
1.8011948	0.1889323	4.2526021
1.7899873	0.1892290	4.2475514
1.7740287	0.2047673	4.2437115
1.7298864	0.2328571	4.2485619
1.6884152	0.2583700	4.2545476
1.6544451	0.2891288	4.2573662
1.6403265	0.2927324	4.2479925
1.6420038	0.2698897	4.2320743
1.6431069	0.2420939	4.2240534
1.6452664	0.2072662	4.2115431
1.6425661	0.1727187	4.1957846
1.6399658	0.1371964	4.1832948
1.6434986	0.1011180	4.1665106
1.6621886	0.0888355	4.1669168
1.6916712	0.1213092	4.1912427
1.7181634	0.1651747	4.2257195
